date,geoRegion,indication,entries,type_variant,pop,sumTotal,prctPopSumTotal,freq,prct,prctSumTotal,per100Persons,per100PersonsTotal,type,version,granularity
202116,JU,not_vaccinated,NA,indication,73709,66692,90.4,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202116,LU,not_vaccinated,NA,indication,416347,371784,89.2,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202116,NE,not_vaccinated,NA,indication,175894,156379,89,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202116,neighboring_chfl,not_vaccinated,NA,indication,NA,NA,NA,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202116,NW,not_vaccinated,NA,indication,43520,38808,89.3,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202116,OW,not_vaccinated,NA,indication,38108,33731,88.5,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202116,SG,not_vaccinated,NA,indication,514504,462610,89.8,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202116,SH,not_vaccinated,NA,indication,83107,74638,89.8,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202116,SO,not_vaccinated,NA,indication,277462,245225,88.4,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202116,SZ,not_vaccinated,NA,indication,162157,145635,89.9,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202116,TG,not_vaccinated,NA,indication,282909,254087,89.8,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202116,TI,not_vaccinated,NA,indication,350986,311829,88.8,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202116,unknown,not_vaccinated,NA,indication,NA,NA,NA,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202116,UR,not_vaccinated,NA,indication,36819,31933,86.7,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202116,VD,not_vaccinated,NA,indication,814762,731419,89.7,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202116,VS,not_vaccinated,NA,indication,348503,309073,88.7,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202116,ZG,not_vaccinated,NA,indication,128794,114624,88.9,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202116,ZH,not_vaccinated,NA,indication,1553423,1423797,91.6,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202117,AG,not_vaccinated,NA,indication,694072,612196,88.2,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202117,AI,not_vaccinated,NA,indication,16293,14190,87.1,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202117,all,not_vaccinated,NA,indication,NA,NA,NA,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202117,AR,not_vaccinated,NA,indication,55309,47302,85.5,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202117,BE,not_vaccinated,NA,indication,1043132,925689,88.7,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202117,BL,not_vaccinated,NA,indication,290969,251849,86.5,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202117,BS,not_vaccinated,NA,indication,196735,175518,89.3,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202117,CH,not_vaccinated,NA,indication,8670300,7679725,88.6,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202117,CHFL,not_vaccinated,NA,indication,8709355,7714432,88.6,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202117,FL,not_vaccinated,NA,indication,39055,34707,88.9,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202117,FR,not_vaccinated,NA,indication,325496,290133,89.2,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202117,GE,not_vaccinated,NA,indication,506343,443286,87.6,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202117,GL,not_vaccinated,NA,indication,40851,35314,86.4,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202117,GR,not_vaccinated,NA,indication,200096,174320,87.1,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202117,JU,not_vaccinated,NA,indication,73709,65851,89.3,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202117,LU,not_vaccinated,NA,indication,416347,369100,88.5,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202117,NE,not_vaccinated,NA,indication,175894,152141,86.4,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202117,neighboring_chfl,not_vaccinated,NA,indication,NA,NA,NA,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202117,NW,not_vaccinated,NA,indication,43520,38195,87.8,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202117,OW,not_vaccinated,NA,indication,38108,33453,87.8,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202117,SG,not_vaccinated,NA,indication,514504,456665,88.8,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202117,SH,not_vaccinated,NA,indication,83107,73058,87.8,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202117,SO,not_vaccinated,NA,indication,277462,243336,87.7,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202117,SZ,not_vaccinated,NA,indication,162157,144099,88.9,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202117,TG,not_vaccinated,NA,indication,282909,249361,88.2,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202117,TI,not_vaccinated,NA,indication,350986,305072,86.8,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202117,unknown,not_vaccinated,NA,indication,NA,NA,NA,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202117,UR,not_vaccinated,NA,indication,36819,31376,85.1,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202117,VD,not_vaccinated,NA,indication,814762,722905,88.7,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202117,VS,not_vaccinated,NA,indication,348503,304245,87.3,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202117,ZG,not_vaccinated,NA,indication,128794,112437,87.3,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202117,ZH,not_vaccinated,NA,indication,1553423,1408634,90.6,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202118,AG,not_vaccinated,NA,indication,694072,600042,86.6,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202118,AI,not_vaccinated,NA,indication,16293,13888,85.2,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202118,all,not_vaccinated,NA,indication,NA,NA,NA,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202118,AR,not_vaccinated,NA,indication,55309,46117,83.3,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202118,BE,not_vaccinated,NA,indication,1043132,909462,87.2,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202118,BL,not_vaccinated,NA,indication,290969,247415,85.1,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202118,BS,not_vaccinated,NA,indication,196735,174008,88.5,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202118,CH,not_vaccinated,NA,indication,8670300,7544662,87,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202118,CHFL,not_vaccinated,NA,indication,8709355,7579121,87,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202118,FL,not_vaccinated,NA,indication,39055,34459,88.2,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202118,FR,not_vaccinated,NA,indication,325496,284421,87.4,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202118,GE,not_vaccinated,NA,indication,506343,436289,86.3,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202118,GL,not_vaccinated,NA,indication,40851,35196,86.3,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202118,GR,not_vaccinated,NA,indication,200096,171549,85.7,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202118,JU,not_vaccinated,NA,indication,73709,64698,87.8,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202118,LU,not_vaccinated,NA,indication,416347,362285,87,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202118,NE,not_vaccinated,NA,indication,175894,148754,84.6,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202118,neighboring_chfl,not_vaccinated,NA,indication,NA,NA,NA,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202118,NW,not_vaccinated,NA,indication,43520,37147,85.4,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202118,OW,not_vaccinated,NA,indication,38108,32792,86.1,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202118,SG,not_vaccinated,NA,indication,514504,446698,86.8,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202118,SH,not_vaccinated,NA,indication,83107,71475,86,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202118,SO,not_vaccinated,NA,indication,277462,240189,86.6,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202118,SZ,not_vaccinated,NA,indication,162157,142603,88,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202118,TG,not_vaccinated,NA,indication,282909,244251,86.4,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202118,TI,not_vaccinated,NA,indication,350986,298711,85.1,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202118,unknown,not_vaccinated,NA,indication,NA,NA,NA,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202118,UR,not_vaccinated,NA,indication,36819,30512,82.9,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202118,VD,not_vaccinated,NA,indication,814762,712276,87.4,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202118,VS,not_vaccinated,NA,indication,348503,299665,85.9,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202118,ZG,not_vaccinated,NA,indication,128794,109876,85.4,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202118,ZH,not_vaccinated,NA,indication,1553423,1384343,89.1,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202119,AG,not_vaccinated,NA,indication,694072,585631,84.5,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202119,AI,not_vaccinated,NA,indication,16293,13775,84.5,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202119,all,not_vaccinated,NA,indication,NA,NA,NA,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202119,AR,not_vaccinated,NA,indication,55309,45027,81.4,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202119,BE,not_vaccinated,NA,indication,1043132,883996,84.8,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202119,BL,not_vaccinated,NA,indication,290969,235217,80.9,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202119,BS,not_vaccinated,NA,indication,196735,171795,87.3,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202119,CH,not_vaccinated,NA,indication,8670300,7356734,84.9,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202119,CHFL,not_vaccinated,NA,indication,8709355,7389822,84.9,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202119,FL,not_vaccinated,NA,indication,39055,33088,84.7,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202119,FR,not_vaccinated,NA,indication,325496,277860,85.3,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202119,GE,not_vaccinated,NA,indication,506343,427565,84.5,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202119,GL,not_vaccinated,NA,indication,40851,35000,85.7,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202119,GR,not_vaccinated,NA,indication,200096,164871,82.3,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202119,JU,not_vaccinated,NA,indication,73709,63144,85.6,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202119,LU,not_vaccinated,NA,indication,416347,355693,85.5,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202119,NE,not_vaccinated,NA,indication,175894,144133,81.9,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202119,neighboring_chfl,not_vaccinated,NA,indication,NA,NA,NA,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202119,NW,not_vaccinated,NA,indication,43520,36272,83.4,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202119,OW,not_vaccinated,NA,indication,38108,32472,85.2,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202119,SG,not_vaccinated,NA,indication,514504,435918,84.8,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202119,SH,not_vaccinated,NA,indication,83107,67692,81.4,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202119,SO,not_vaccinated,NA,indication,277462,232665,83.8,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202119,SZ,not_vaccinated,NA,indication,162157,140804,86.9,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202119,TG,not_vaccinated,NA,indication,282909,239099,84.6,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202119,TI,not_vaccinated,NA,indication,350986,290684,82.9,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202119,unknown,not_vaccinated,NA,indication,NA,NA,NA,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202119,UR,not_vaccinated,NA,indication,36819,29907,81.2,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202119,VD,not_vaccinated,NA,indication,814762,701129,86.1,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202119,VS,not_vaccinated,NA,indication,348503,294804,84.7,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202119,ZG,not_vaccinated,NA,indication,128794,106976,83,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202119,ZH,not_vaccinated,NA,indication,1553423,1344605,86.5,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202120,AG,not_vaccinated,NA,indication,694072,564181,81.4,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202120,AI,not_vaccinated,NA,indication,16293,13310,81.7,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202120,all,not_vaccinated,NA,indication,NA,NA,NA,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202120,AR,not_vaccinated,NA,indication,55309,44292,80.1,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202120,BE,not_vaccinated,NA,indication,1043132,850096,81.5,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202120,BL,not_vaccinated,NA,indication,290969,223074,76.6,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202120,BS,not_vaccinated,NA,indication,196735,163278,82.9,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202120,CH,not_vaccinated,NA,indication,8670300,7097263,82,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202120,CHFL,not_vaccinated,NA,indication,8709355,7128478,82,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202120,FL,not_vaccinated,NA,indication,39055,31215,79.9,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202120,FR,not_vaccinated,NA,indication,325496,271106,83.2,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202120,GE,not_vaccinated,NA,indication,506343,410811,81.1,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202120,GL,not_vaccinated,NA,indication,40851,34086,83.5,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202120,GR,not_vaccinated,NA,indication,200096,159766,79.8,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202120,JU,not_vaccinated,NA,indication,73709,61514,83.4,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202120,LU,not_vaccinated,NA,indication,416347,347126,83.5,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202120,NE,not_vaccinated,NA,indication,175894,138845,79,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202120,neighboring_chfl,not_vaccinated,NA,indication,NA,NA,NA,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202120,NW,not_vaccinated,NA,indication,43520,35318,81.2,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202120,OW,not_vaccinated,NA,indication,38108,31894,83.7,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202120,SG,not_vaccinated,NA,indication,514504,424915,82.7,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202120,SH,not_vaccinated,NA,indication,83107,64660,77.8,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202120,SO,not_vaccinated,NA,indication,277462,226578,81.7,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202120,SZ,not_vaccinated,NA,indication,162157,136926,84.4,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202120,TG,not_vaccinated,NA,indication,282909,232693,82.3,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202120,TI,not_vaccinated,NA,indication,350986,277797,79.3,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202120,unknown,not_vaccinated,NA,indication,NA,NA,NA,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202120,UR,not_vaccinated,NA,indication,36819,29076,79,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202120,VD,not_vaccinated,NA,indication,814762,681606,83.7,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202120,VS,not_vaccinated,NA,indication,348503,284112,81.5,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202120,ZG,not_vaccinated,NA,indication,128794,103739,80.5,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202120,ZH,not_vaccinated,NA,indication,1553423,1286464,82.9,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202121,AG,not_vaccinated,NA,indication,694072,546781,78.7,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202121,AI,not_vaccinated,NA,indication,16293,12826,78.7,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202121,all,not_vaccinated,NA,indication,NA,NA,NA,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202121,AR,not_vaccinated,NA,indication,55309,43190,78.1,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202121,BE,not_vaccinated,NA,indication,1043132,811233,77.8,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202121,BL,not_vaccinated,NA,indication,290969,213213,73.1,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202121,BS,not_vaccinated,NA,indication,196735,156110,79.3,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202121,CH,not_vaccinated,NA,indication,8670300,6826955,78.7,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202121,CHFL,not_vaccinated,NA,indication,8709355,6857091,78.7,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202121,FL,not_vaccinated,NA,indication,39055,30136,77.1,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202121,FR,not_vaccinated,NA,indication,325496,263089,80.8,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202121,GE,not_vaccinated,NA,indication,506343,395043,78,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202121,GL,not_vaccinated,NA,indication,40851,32648,79.9,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202121,GR,not_vaccinated,NA,indication,200096,153160,76.6,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202121,JU,not_vaccinated,NA,indication,73709,59569,80.8,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202121,LU,not_vaccinated,NA,indication,416347,332915,79.8,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202121,NE,not_vaccinated,NA,indication,175894,134206,76.2,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202121,neighboring_chfl,not_vaccinated,NA,indication,NA,NA,NA,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202121,NW,not_vaccinated,NA,indication,43520,34331,79,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202121,OW,not_vaccinated,NA,indication,38108,30956,81.2,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202121,SG,not_vaccinated,NA,indication,514504,414440,80.5,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202121,SH,not_vaccinated,NA,indication,83107,62124,74.7,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202121,SO,not_vaccinated,NA,indication,277462,218745,78.8,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202121,SZ,not_vaccinated,NA,indication,162157,131822,81.3,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202121,TG,not_vaccinated,NA,indication,282909,224617,79.5,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202121,TI,not_vaccinated,NA,indication,350986,262734,74.9,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202121,unknown,not_vaccinated,NA,indication,NA,NA,NA,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202121,UR,not_vaccinated,NA,indication,36819,28308,77,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202121,VD,not_vaccinated,NA,indication,814762,656531,80.5,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202121,VS,not_vaccinated,NA,indication,348503,271996,78,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202121,ZG,not_vaccinated,NA,indication,128794,101514,78.8,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202121,ZH,not_vaccinated,NA,indication,1553423,1234854,79.5,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202122,AG,not_vaccinated,NA,indication,694072,520741,75.1,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202122,AI,not_vaccinated,NA,indication,16293,12436,76.4,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202122,all,not_vaccinated,NA,indication,NA,NA,NA,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
202122,AR,not_vaccinated,NA,indication,55309,41938,75.9,NA,NA,NA,NA,NA,COVID19FullyVaccPersons,2021-12-02_07-48-44,detailed
