date,vaccine,vaccination_status,entries,sumTotal,pop,inz_entries,inzsumTotal,mean7d,inzmean7d,prct,prctSumTotal,prct_mean7d,geoRegion,type,type_variant,data_completeness,version
23/08/2021,moderna,partially_vaccinated,0,23,198874,0,NA,0,0,0,19.83,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-02_07-48-44
24/08/2021,moderna,partially_vaccinated,0,23,197643,0,NA,0,0,NA,19.83,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-02_07-48-44
25/08/2021,moderna,partially_vaccinated,0,23,197506,0,NA,0,0,NA,19.83,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-02_07-48-44
26/08/2021,moderna,partially_vaccinated,0,23,199052,0,NA,0,0,0,19.66,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-02_07-48-44
27/08/2021,moderna,partially_vaccinated,0,23,202105,0,NA,0,0,NA,19.66,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-02_07-48-44
28/08/2021,moderna,partially_vaccinated,0,23,204571,0,NA,0,0,NA,19.66,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-02_07-48-44
29/08/2021,moderna,partially_vaccinated,0,23,205364,0,NA,0,0,NA,19.66,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-02_07-48-44
30/08/2021,moderna,partially_vaccinated,0,23,207713,0,NA,0,0,0,19.01,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-02_07-48-44
31/08/2021,moderna,partially_vaccinated,0,23,210615,0,NA,0,0,NA,19.01,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-02_07-48-44
01/09/2021,moderna,partially_vaccinated,0,23,212950,0,NA,0,0,0,18.85,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-02_07-48-44
02/09/2021,moderna,partially_vaccinated,0,23,217865,0,NA,0,0,0,18.55,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-02_07-48-44
03/09/2021,moderna,partially_vaccinated,0,23,223540,0,NA,0,0,0,18.4,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-02_07-48-44
04/09/2021,moderna,partially_vaccinated,0,23,226584,0,NA,0,0,0,17.97,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-02_07-48-44
05/09/2021,moderna,partially_vaccinated,0,23,227523,0,NA,0,0,NA,17.97,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-02_07-48-44
06/09/2021,moderna,partially_vaccinated,0,23,231238,0,NA,0,0,0,17.56,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-02_07-48-44
07/09/2021,moderna,partially_vaccinated,0,23,234742,0,NA,0,0,0,17.42,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-02_07-48-44
08/09/2021,moderna,partially_vaccinated,0,23,240326,0,NA,0,0,0,17.16,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-02_07-48-44
09/09/2021,moderna,partially_vaccinated,0,23,249207,0,NA,0,0,NA,17.16,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-02_07-48-44
10/09/2021,moderna,partially_vaccinated,0,23,258028,0,NA,0,0,0,16.91,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-02_07-48-44
11/09/2021,moderna,partially_vaccinated,0,23,266133,0,NA,0,0,0,16.55,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-02_07-48-44
12/09/2021,moderna,partially_vaccinated,0,23,267026,0,NA,0,0,0,16.31,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-02_07-48-44
13/09/2021,moderna,partially_vaccinated,0,23,275108,0,NA,0,0,0,16.08,0,CHFL,COVID19Death,vaccine,intermediate,2021-12-02_07-48-44
14/09/2021,moderna,partially_vaccinated,0,23,284200,0,NA,0,0,0,15.97,0,CHFL,COVID19Death,vaccine,intermediate,2021-12-02_07-48-44
15/09/2021,moderna,partially_vaccinated,0,23,292441,0,NA,0,0,0,15.86,0,CHFL,COVID19Death,vaccine,intermediate,2021-12-02_07-48-44
16/09/2021,moderna,partially_vaccinated,0,23,298070,0,NA,0,0,0,15.75,0,CHFL,COVID19Death,vaccine,intermediate,2021-12-02_07-48-44
17/09/2021,moderna,partially_vaccinated,0,23,301978,0,NA,0,0,0,15.23,0,CHFL,COVID19Death,vaccine,intermediate,2021-12-02_07-48-44
18/09/2021,moderna,partially_vaccinated,0,23,305073,0,NA,0,0,0,15.13,0,CHFL,COVID19Death,vaccine,intermediate,2021-12-02_07-48-44
19/09/2021,moderna,partially_vaccinated,0,23,305369,0,NA,0,0,0,14.94,0,CHFL,COVID19Death,vaccine,intermediate,2021-12-02_07-48-44
20/09/2021,moderna,partially_vaccinated,0,23,309630,0,NA,0,0,0,14.74,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-02_07-48-44
21/09/2021,moderna,partially_vaccinated,0,23,314269,0,NA,0,0,0,14.56,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-02_07-48-44
22/09/2021,moderna,partially_vaccinated,0,23,317093,0,NA,0,0,0,14.29,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-02_07-48-44
23/09/2021,moderna,partially_vaccinated,0,23,318374,0,NA,0,0,NA,14.29,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-02_07-48-44
24/09/2021,moderna,partially_vaccinated,0,23,315735,0,NA,0,0,0,13.94,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-02_07-48-44
25/09/2021,moderna,partially_vaccinated,0,23,315064,0,NA,0,0,0,13.69,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-02_07-48-44
26/09/2021,moderna,partially_vaccinated,0,23,315270,0,NA,0,0,0,13.61,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-02_07-48-44
27/09/2021,moderna,partially_vaccinated,0,23,314515,0,NA,0,0,NA,13.61,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-02_07-48-44
28/09/2021,moderna,partially_vaccinated,0,23,313413,0,NA,0,0,NA,13.61,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-02_07-48-44
29/09/2021,moderna,partially_vaccinated,0,23,311559,0,NA,0,0,0,13.37,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-02_07-48-44
30/09/2021,moderna,partially_vaccinated,0,23,307285,0,NA,0,0,NA,13.37,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-02_07-48-44
01/10/2021,moderna,partially_vaccinated,0,23,301557,0,NA,0,0,NA,13.37,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-02_07-48-44
02/10/2021,moderna,partially_vaccinated,0,23,299629,0,NA,0,0,NA,13.37,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-02_07-48-44
03/10/2021,moderna,partially_vaccinated,0,23,299097,0,NA,0,0,NA,13.37,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-02_07-48-44
04/10/2021,moderna,partially_vaccinated,0,23,294602,0,NA,0,0,0,13.22,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-02_07-48-44
05/10/2021,moderna,partially_vaccinated,0,23,290113,0,NA,0.14,0.05,0,13.14,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-02_07-48-44
06/10/2021,moderna,partially_vaccinated,0,23,284838,0,NA,0.14,0.05,NA,13.14,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-02_07-48-44
07/10/2021,moderna,partially_vaccinated,0,23,276373,0,NA,0.14,0.05,0,13.07,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-02_07-48-44
08/10/2021,moderna,partially_vaccinated,1,24,264808,0.38,NA,0.14,0.05,50,13.48,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-02_07-48-44
09/10/2021,moderna,partially_vaccinated,0,24,259253,0,NA,0.14,0.05,0,13.41,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-02_07-48-44
10/10/2021,moderna,partially_vaccinated,0,24,258521,0,NA,0.14,0.05,0,13.33,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-02_07-48-44
11/10/2021,moderna,partially_vaccinated,0,24,250663,0,NA,0.14,0.06,0,13.11,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-02_07-48-44
12/10/2021,moderna,partially_vaccinated,0,24,241723,0,NA,0,0,NA,13.11,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-02_07-48-44
13/10/2021,moderna,partially_vaccinated,0,24,230749,0,NA,0,0,0,13.04,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-02_07-48-44
14/10/2021,moderna,partially_vaccinated,0,24,220544,0,NA,0,0,0,12.97,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-02_07-48-44
15/10/2021,moderna,partially_vaccinated,0,24,207432,0,NA,0,0,0,12.9,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-02_07-48-44
16/10/2021,moderna,partially_vaccinated,0,24,202411,0,NA,0,0,NA,12.9,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-02_07-48-44
17/10/2021,moderna,partially_vaccinated,0,24,202135,0,NA,0,0,0,12.83,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-02_07-48-44
18/10/2021,moderna,partially_vaccinated,0,24,193825,0,NA,0,0,0,12.7,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-02_07-48-44
19/10/2021,moderna,partially_vaccinated,0,24,184890,0,NA,0,0,NA,12.7,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-02_07-48-44
20/10/2021,moderna,partially_vaccinated,0,24,176327,0,NA,0,0,0,12.63,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-02_07-48-44
21/10/2021,moderna,partially_vaccinated,0,24,168610,0,NA,0,0,0,12.5,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-02_07-48-44
22/10/2021,moderna,partially_vaccinated,0,24,159758,0,NA,0.14,0.09,NA,12.5,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-02_07-48-44
23/10/2021,moderna,partially_vaccinated,0,24,155725,0,NA,0.14,0.09,0,12.31,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-02_07-48-44
24/10/2021,moderna,partially_vaccinated,0,24,155560,0,NA,0.29,0.19,0,12.24,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-02_07-48-44
25/10/2021,moderna,partially_vaccinated,1,25,150238,0.67,NA,0.43,0.29,25,12.5,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-02_07-48-44
26/10/2021,moderna,partially_vaccinated,0,25,144997,0,NA,0.43,0.3,0,12.32,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-02_07-48-44
27/10/2021,moderna,partially_vaccinated,1,26,140277,0.71,NA,0.43,0.31,20,12.5,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-02_07-48-44
28/10/2021,moderna,partially_vaccinated,1,27,135393,0.74,NA,0.43,0.32,50,12.86,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-02_07-48-44
29/10/2021,moderna,partially_vaccinated,0,27,128956,0,NA,0.29,0.22,NA,12.86,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-02_07-48-44
30/10/2021,moderna,partially_vaccinated,0,27,126963,0,NA,0.29,0.23,0,12.8,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-02_07-48-44
31/10/2021,moderna,partially_vaccinated,0,27,126862,0,NA,0.14,0.11,0,12.74,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-02_07-48-44
01/11/2021,moderna,partially_vaccinated,0,27,125165,0,NA,0,0,0,12.44,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-02_07-48-44
02/11/2021,moderna,partially_vaccinated,0,27,121799,0,NA,0,0,0,12.39,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-02_07-48-44
03/11/2021,moderna,partially_vaccinated,0,27,118670,0,NA,0,0,0,12.33,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-02_07-48-44
04/11/2021,moderna,partially_vaccinated,0,27,116114,0,NA,0,0,NA,12.33,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-02_07-48-44
05/11/2021,moderna,partially_vaccinated,0,27,112607,0,NA,0,0,0,12.22,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-02_07-48-44
06/11/2021,moderna,partially_vaccinated,0,27,111244,0,NA,0,0,NA,12.22,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-02_07-48-44
07/11/2021,moderna,partially_vaccinated,0,27,111187,0,NA,0,0,0,12.16,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-02_07-48-44
08/11/2021,moderna,partially_vaccinated,0,27,110009,0,NA,0,0,0,12,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-02_07-48-44
09/11/2021,moderna,partially_vaccinated,0,27,108854,0,NA,0,0,0,11.89,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-02_07-48-44
10/11/2021,moderna,partially_vaccinated,0,27,107809,0,NA,0,0,0,11.79,0,CHFL,COVID19Death,vaccine,intermediate,2021-12-02_07-48-44
11/11/2021,moderna,partially_vaccinated,0,27,106820,0,NA,0,0,0,11.74,0,CHFL,COVID19Death,vaccine,intermediate,2021-12-02_07-48-44
12/11/2021,moderna,partially_vaccinated,0,27,105221,0,NA,0,0,0,11.59,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-02_07-48-44
13/11/2021,moderna,partially_vaccinated,0,27,104755,0,NA,0,0,0,11.54,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-02_07-48-44
14/11/2021,moderna,partially_vaccinated,0,27,104914,0,NA,0,0,0,11.49,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-02_07-48-44
15/11/2021,moderna,partially_vaccinated,0,27,103744,0,NA,0,0,NA,11.49,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-02_07-48-44
16/11/2021,moderna,partially_vaccinated,0,27,102993,0,NA,0,0,0,11.34,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-02_07-48-44
17/11/2021,moderna,partially_vaccinated,0,27,102391,0,NA,0,0,0,11.25,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-02_07-48-44
18/11/2021,moderna,partially_vaccinated,0,27,101383,0,NA,0,0,0,10.98,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-02_07-48-44
19/11/2021,moderna,partially_vaccinated,0,27,99745,0,NA,0,0,0,10.89,0,CHFL,COVID19Death,vaccine,intermediate,2021-12-02_07-48-44
20/11/2021,moderna,partially_vaccinated,0,27,99103,0,NA,0,0,0,10.8,0,CHFL,COVID19Death,vaccine,intermediate,2021-12-02_07-48-44
21/11/2021,moderna,partially_vaccinated,0,27,99022,0,NA,0,0,0,10.71,0,CHFL,COVID19Death,vaccine,intermediate,2021-12-02_07-48-44
22/11/2021,moderna,partially_vaccinated,0,27,98302,0,NA,0,0,0,10.59,0,CHFL,COVID19Death,vaccine,intermediate,2021-12-02_07-48-44
23/11/2021,moderna,partially_vaccinated,0,27,97718,0,NA,0,0,0,10.38,0,CHFL,COVID19Death,vaccine,intermediate,2021-12-02_07-48-44
24/11/2021,moderna,partially_vaccinated,0,27,96891,0,NA,0,0,0,10.15,0,CHFL,COVID19Death,vaccine,intermediate,2021-12-02_07-48-44
25/11/2021,moderna,partially_vaccinated,0,27,96433,0,NA,0,0,0,10.04,0,CHFL,COVID19Death,vaccine,intermediate,2021-12-02_07-48-44
26/11/2021,moderna,partially_vaccinated,0,27,95115,0,NA,0,0,0,9.85,0,CHFL,COVID19Death,vaccine,intermediate,2021-12-02_07-48-44
27/11/2021,moderna,partially_vaccinated,0,27,94536,0,NA,0,0,0,9.71,0,CHFL,COVID19Death,vaccine,intermediate,2021-12-02_07-48-44
28/11/2021,moderna,partially_vaccinated,0,27,94553,0,NA,0,0,0,9.64,0,CHFL,COVID19Death,vaccine,intermediate,2021-12-02_07-48-44
29/11/2021,moderna,partially_vaccinated,0,27,94265,0,NA,NA,NA,0,9.51,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-02_07-48-44
30/11/2021,moderna,partially_vaccinated,0,27,93610,0,NA,NA,NA,0,9.31,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-02_07-48-44
01/12/2021,moderna,partially_vaccinated,0,27,92797,0,NA,NA,NA,0,9.25,NA,CHFL,COVID19Death,vaccine,intermediate,2021-12-02_07-48-44
27/01/2021,pfizer_biontech,fully_vaccinated,0,0,9838,0,NA,NA,NA,0,0,NA,CHFL,COVID19Death,vaccine,limited,2021-12-02_07-48-44
28/01/2021,pfizer_biontech,fully_vaccinated,0,0,12555,0,NA,NA,NA,0,0,NA,CHFL,COVID19Death,vaccine,limited,2021-12-02_07-48-44
29/01/2021,pfizer_biontech,fully_vaccinated,0,0,15218,0,NA,NA,NA,0,0,NA,CHFL,COVID19Death,vaccine,limited,2021-12-02_07-48-44
30/01/2021,pfizer_biontech,fully_vaccinated,0,0,15218,0,NA,0,0,0,0,NA,CHFL,COVID19Death,vaccine,limited,2021-12-02_07-48-44
31/01/2021,pfizer_biontech,fully_vaccinated,0,0,15218,0,NA,0,0,NA,0,NA,CHFL,COVID19Death,vaccine,limited,2021-12-02_07-48-44
01/02/2021,pfizer_biontech,fully_vaccinated,0,0,19453,0,NA,0,0,NA,0,NA,CHFL,COVID19Death,vaccine,limited,2021-12-02_07-48-44
02/02/2021,pfizer_biontech,fully_vaccinated,0,0,25221,0,NA,0,0,0,0,NA,CHFL,COVID19Death,vaccine,limited,2021-12-02_07-48-44
03/02/2021,pfizer_biontech,fully_vaccinated,0,0,30586,0,NA,0,0,NA,0,NA,CHFL,COVID19Death,vaccine,limited,2021-12-02_07-48-44
04/02/2021,pfizer_biontech,fully_vaccinated,0,0,37597,0,NA,0,0,0,0,NA,CHFL,COVID19Death,vaccine,limited,2021-12-02_07-48-44
05/02/2021,pfizer_biontech,fully_vaccinated,0,0,44689,0,NA,0,0,0,0,NA,CHFL,COVID19Death,vaccine,limited,2021-12-02_07-48-44
06/02/2021,pfizer_biontech,fully_vaccinated,0,0,46219,0,NA,0,0,0,0,NA,CHFL,COVID19Death,vaccine,limited,2021-12-02_07-48-44
07/02/2021,pfizer_biontech,fully_vaccinated,0,0,46491,0,NA,0,0,0,0,NA,CHFL,COVID19Death,vaccine,limited,2021-12-02_07-48-44
08/02/2021,pfizer_biontech,fully_vaccinated,0,0,55198,0,NA,0,0,0,0,NA,CHFL,COVID19Death,vaccine,limited,2021-12-02_07-48-44
09/02/2021,pfizer_biontech,fully_vaccinated,0,0,66373,0,NA,0.14,0.21,NA,0,NA,CHFL,COVID19Death,vaccine,limited,2021-12-02_07-48-44
10/02/2021,pfizer_biontech,fully_vaccinated,0,0,76549,0,NA,0.14,0.18,0,0,NA,CHFL,COVID19Death,vaccine,limited,2021-12-02_07-48-44
11/02/2021,pfizer_biontech,fully_vaccinated,0,0,87832,0,NA,0.14,0.16,0,0,NA,CHFL,COVID19Death,vaccine,limited,2021-12-02_07-48-44
12/02/2021,pfizer_biontech,fully_vaccinated,1,1,97396,1.03,NA,0.14,0.14,33.33,3.7,NA,CHFL,COVID19Death,vaccine,limited,2021-12-02_07-48-44
13/02/2021,pfizer_biontech,fully_vaccinated,0,1,98834,0,NA,0.14,0.14,0,3.45,NA,CHFL,COVID19Death,vaccine,limited,2021-12-02_07-48-44
14/02/2021,pfizer_biontech,fully_vaccinated,0,1,99259,0,NA,0.14,0.14,0,3.23,NA,CHFL,COVID19Death,vaccine,limited,2021-12-02_07-48-44
15/02/2021,pfizer_biontech,fully_vaccinated,0,1,106989,0,NA,0.14,0.13,0,3.12,NA,CHFL,COVID19Death,vaccine,limited,2021-12-02_07-48-44
16/02/2021,pfizer_biontech,fully_vaccinated,0,1,115362,0,NA,0,0,NA,3.12,NA,CHFL,COVID19Death,vaccine,limited,2021-12-02_07-48-44
17/02/2021,pfizer_biontech,fully_vaccinated,0,1,123370,0,NA,0,0,NA,3.12,NA,CHFL,COVID19Death,vaccine,limited,2021-12-02_07-48-44
18/02/2021,pfizer_biontech,fully_vaccinated,0,1,133060,0,NA,0,0,0,3.03,NA,CHFL,COVID19Death,vaccine,limited,2021-12-02_07-48-44
19/02/2021,pfizer_biontech,fully_vaccinated,0,1,140884,0,NA,0,0,0,2.94,NA,CHFL,COVID19Death,vaccine,limited,2021-12-02_07-48-44
20/02/2021,pfizer_biontech,fully_vaccinated,0,1,141954,0,NA,0.14,0.1,0,2.86,NA,CHFL,COVID19Death,vaccine,limited,2021-12-02_07-48-44
21/02/2021,pfizer_biontech,fully_vaccinated,0,1,142333,0,NA,0.14,0.1,NA,2.86,NA,CHFL,COVID19Death,vaccine,limited,2021-12-02_07-48-44
22/02/2021,pfizer_biontech,fully_vaccinated,0,1,147533,0,NA,0.14,0.09,0,2.78,NA,CHFL,COVID19Death,vaccine,limited,2021-12-02_07-48-44
23/02/2021,pfizer_biontech,fully_vaccinated,1,2,152732,0.65,NA,0.14,0.09,50,5.26,NA,CHFL,COVID19Death,vaccine,limited,2021-12-02_07-48-44
24/02/2021,pfizer_biontech,fully_vaccinated,0,2,158163,0,NA,0.14,0.09,0,5.13,NA,CHFL,COVID19Death,vaccine,limited,2021-12-02_07-48-44
25/02/2021,pfizer_biontech,fully_vaccinated,0,2,163632,0,NA,0.29,0.18,0,4.76,NA,CHFL,COVID19Death,vaccine,limited,2021-12-02_07-48-44
26/02/2021,pfizer_biontech,fully_vaccinated,0,2,167258,0,NA,0.29,0.17,NA,4.76,NA,CHFL,COVID19Death,vaccine,limited,2021-12-02_07-48-44
27/02/2021,pfizer_biontech,fully_vaccinated,0,2,167830,0,NA,0.14,0.08,0,4.55,NA,CHFL,COVID19Death,vaccine,limited,2021-12-02_07-48-44
28/02/2021,pfizer_biontech,fully_vaccinated,1,3,168173,0.59,NA,0.14,0.08,100,6.67,NA,CHFL,COVID19Death,vaccine,limited,2021-12-02_07-48-44
01/03/2021,pfizer_biontech,fully_vaccinated,0,3,170607,0,NA,0.14,0.08,0,6.38,NA,CHFL,COVID19Death,vaccine,limited,2021-12-02_07-48-44
02/03/2021,pfizer_biontech,fully_vaccinated,0,3,173980,0,NA,0.14,0.08,NA,6.38,NA,CHFL,COVID19Death,vaccine,limited,2021-12-02_07-48-44
03/03/2021,pfizer_biontech,fully_vaccinated,0,3,178422,0,NA,0.14,0.08,NA,6.38,NA,CHFL,COVID19Death,vaccine,limited,2021-12-02_07-48-44
04/03/2021,pfizer_biontech,fully_vaccinated,0,3,183420,0,NA,0,0,NA,6.38,NA,CHFL,COVID19Death,vaccine,limited,2021-12-02_07-48-44
05/03/2021,pfizer_biontech,fully_vaccinated,0,3,188097,0,NA,0,0,NA,6.38,NA,CHFL,COVID19Death,vaccine,limited,2021-12-02_07-48-44
06/03/2021,pfizer_biontech,fully_vaccinated,0,3,189062,0,NA,0,0,0,6.25,NA,CHFL,COVID19Death,vaccine,limited,2021-12-02_07-48-44
07/03/2021,pfizer_biontech,fully_vaccinated,0,3,189192,0,NA,0,0,NA,6.25,NA,CHFL,COVID19Death,vaccine,limited,2021-12-02_07-48-44
08/03/2021,pfizer_biontech,fully_vaccinated,0,3,191918,0,NA,0.14,0.07,0,6,NA,CHFL,COVID19Death,vaccine,limited,2021-12-02_07-48-44
09/03/2021,pfizer_biontech,fully_vaccinated,0,3,194840,0,NA,0.29,0.15,NA,6,NA,CHFL,COVID19Death,vaccine,limited,2021-12-02_07-48-44
10/03/2021,pfizer_biontech,fully_vaccinated,0,3,196789,0,NA,0.29,0.15,NA,6,NA,CHFL,COVID19Death,vaccine,limited,2021-12-02_07-48-44
11/03/2021,pfizer_biontech,fully_vaccinated,1,4,199487,0.5,NA,0.43,0.22,50,7.69,NA,CHFL,COVID19Death,vaccine,limited,2021-12-02_07-48-44
12/03/2021,pfizer_biontech,fully_vaccinated,1,5,202413,0.49,NA,0.43,0.21,100,9.43,NA,CHFL,COVID19Death,vaccine,limited,2021-12-02_07-48-44
13/03/2021,pfizer_biontech,fully_vaccinated,0,5,202828,0,NA,0.43,0.21,NA,9.43,NA,CHFL,COVID19Death,vaccine,limited,2021-12-02_07-48-44
14/03/2021,pfizer_biontech,fully_vaccinated,1,6,202942,0.49,NA,0.43,0.21,100,11.11,NA,CHFL,COVID19Death,vaccine,limited,2021-12-02_07-48-44
15/03/2021,pfizer_biontech,fully_vaccinated,0,6,205883,0,NA,0.43,0.21,0,10.91,NA,CHFL,COVID19Death,vaccine,limited,2021-12-02_07-48-44
16/03/2021,pfizer_biontech,fully_vaccinated,0,6,211337,0,NA,0.29,0.14,0,10.71,NA,CHFL,COVID19Death,vaccine,limited,2021-12-02_07-48-44
17/03/2021,pfizer_biontech,fully_vaccinated,0,6,218535,0,NA,0.29,0.13,0,10.53,NA,CHFL,COVID19Death,vaccine,limited,2021-12-02_07-48-44
18/03/2021,pfizer_biontech,fully_vaccinated,1,7,225967,0.44,NA,0.14,0.06,33.33,11.67,NA,CHFL,COVID19Death,vaccine,limited,2021-12-02_07-48-44
19/03/2021,pfizer_biontech,fully_vaccinated,0,7,231062,0,NA,0.14,0.06,0,11.48,NA,CHFL,COVID19Death,vaccine,limited,2021-12-02_07-48-44
20/03/2021,pfizer_biontech,fully_vaccinated,0,7,232211,0,NA,0.29,0.12,NA,11.48,NA,CHFL,COVID19Death,vaccine,limited,2021-12-02_07-48-44
21/03/2021,pfizer_biontech,fully_vaccinated,0,7,232489,0,NA,0.29,0.12,NA,11.48,NA,CHFL,COVID19Death,vaccine,limited,2021-12-02_07-48-44
22/03/2021,pfizer_biontech,fully_vaccinated,0,7,237062,0,NA,0.14,0.06,0,11.29,NA,CHFL,COVID19Death,vaccine,limited,2021-12-02_07-48-44
23/03/2021,pfizer_biontech,fully_vaccinated,1,8,243487,0.41,NA,0.14,0.06,100,12.7,NA,CHFL,COVID19Death,vaccine,limited,2021-12-02_07-48-44
24/03/2021,pfizer_biontech,fully_vaccinated,0,8,250238,0,NA,0.14,0.06,NA,12.7,NA,CHFL,COVID19Death,vaccine,limited,2021-12-02_07-48-44
25/03/2021,pfizer_biontech,fully_vaccinated,0,8,256139,0,NA,0.14,0.05,0,12.31,NA,CHFL,COVID19Death,vaccine,limited,2021-12-02_07-48-44
26/03/2021,pfizer_biontech,fully_vaccinated,0,8,262882,0,NA,0.29,0.11,NA,12.31,NA,CHFL,COVID19Death,vaccine,limited,2021-12-02_07-48-44
27/03/2021,pfizer_biontech,fully_vaccinated,0,8,264200,0,NA,0.14,0.05,0,12.12,NA,CHFL,COVID19Death,vaccine,limited,2021-12-02_07-48-44
28/03/2021,pfizer_biontech,fully_vaccinated,0,8,264404,0,NA,0.14,0.05,NA,12.12,NA,CHFL,COVID19Death,vaccine,limited,2021-12-02_07-48-44
29/03/2021,pfizer_biontech,fully_vaccinated,1,9,271531,0.37,NA,0.14,0.05,100,13.43,NA,CHFL,COVID19Death,vaccine,limited,2021-12-02_07-48-44
30/03/2021,pfizer_biontech,fully_vaccinated,0,9,280141,0,NA,0.14,0.05,NA,13.43,NA,CHFL,COVID19Death,vaccine,limited,2021-12-02_07-48-44
31/03/2021,pfizer_biontech,fully_vaccinated,0,9,288893,0,NA,0.14,0.05,NA,13.43,NA,CHFL,COVID19Death,vaccine,limited,2021-12-02_07-48-44
01/04/2021,pfizer_biontech,fully_vaccinated,0,9,299004,0,NA,0.14,0.05,NA,13.43,NA,CHFL,COVID19Death,vaccine,limited,2021-12-02_07-48-44
02/04/2021,pfizer_biontech,fully_vaccinated,0,9,301904,0,NA,0.14,0.05,NA,13.43,NA,CHFL,COVID19Death,vaccine,limited,2021-12-02_07-48-44
