date,geoRegion,indication,entries,type_variant,pop,sumTotal,prctPopSumTotal,freq,prct,prctSumTotal,per100Persons,per100PersonsTotal,type,version,granularity
202104,VS,contact_vuln,66,indication,348503,151,NA,0.013,1.3,1.0999999999999999,0.02,0.04,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202105,VS,contact_vuln,22,indication,348503,173,NA,0.005,0.5,1,0.01,0.05,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202106,VS,contact_vuln,52,indication,348503,225,NA,0.015,1.5,1,0.01,0.06,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202107,VS,contact_vuln,51,indication,348503,276,NA,0.008,0.8,1,0.01,0.08,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202108,VS,contact_vuln,164,indication,348503,440,NA,0.023,2.3,1.3,0.05,0.13,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202109,VS,contact_vuln,57,indication,348503,497,NA,0.008,0.8,1.2,0.02,0.14,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202110,VS,contact_vuln,147,indication,348503,644,NA,0.02,2,1.3,0.04,0.18,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202111,VS,contact_vuln,66,indication,348503,710,NA,0.014,1.4000000000000001,1.3,0.02,0.2,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202112,VS,contact_vuln,211,indication,348503,921,NA,0.024,2.4,1.5,0.06,0.26,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202113,VS,contact_vuln,161,indication,348503,1082,NA,0.018,1.7999999999999998,1.5,0.05,0.31,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202114,VS,contact_vuln,110,indication,348503,1192,NA,0.018,1.7999999999999998,1.5,0.03,0.34,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202115,VS,contact_vuln,283,indication,348503,1475,NA,0.028,2.8000000000000003,1.7000000000000002,0.08,0.42,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202116,VS,contact_vuln,896,indication,348503,2371,NA,0.061,6.1,2.3,0.26,0.68,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202117,VS,contact_vuln,982,indication,348503,3353,NA,0.062,6.2,2.8000000000000003,0.28,0.96,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202118,VS,contact_vuln,2681,indication,348503,6034,NA,0.161,16.1,4.5,0.77,1.73,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202119,VS,contact_vuln,2276,indication,348503,8310,NA,0.148,14.799999999999999,5.5,0.65,2.38,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202120,VS,contact_vuln,1950,indication,348503,10260,NA,0.08,8,5.8999999999999995,0.56,2.94,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202121,VS,contact_vuln,4326,indication,348503,14586,NA,0.186,18.6,7.3999999999999995,1.24,4.19,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202122,VS,contact_vuln,2825,indication,348503,17411,NA,0.143,14.299999999999999,8,0.81,5,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202123,VS,contact_vuln,3309,indication,348503,20720,NA,0.142,14.2,8.6,0.95,5.95,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202124,VS,contact_vuln,2050,indication,348503,22770,NA,0.086,8.6,8.6,0.59,6.53,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202125,VS,contact_vuln,3699,indication,348503,26469,NA,0.198,19.8,9.3,1.06,7.6,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202126,VS,contact_vuln,1343,indication,348503,27812,NA,0.103,10.299999999999999,9.4,0.39,7.98,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202127,VS,contact_vuln,913,indication,348503,28725,NA,0.075,7.5,9.3,0.26,8.24,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202128,VS,contact_vuln,912,indication,348503,29637,NA,0.077,7.7,9.2,0.26,8.5,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202129,VS,contact_vuln,922,indication,348503,30559,NA,0.087,8.7,9.2,0.26,8.77,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202130,VS,contact_vuln,513,indication,348503,31072,NA,0.082,8.200000000000001,9.2,0.15,8.92,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202131,VS,contact_vuln,376,indication,348503,31448,NA,0.073,7.3,9.2,0.11,9.02,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202132,VS,contact_vuln,199,indication,348503,31647,NA,0.042,4.2,9.1,0.06,9.08,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202133,VS,contact_vuln,405,indication,348503,32052,NA,0.066,6.6000000000000005,9.1,0.12,9.2,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202134,VS,contact_vuln,451,indication,348503,32503,NA,0.07,7.000000000000001,9,0.13,9.33,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202135,VS,contact_vuln,415,indication,348503,32918,NA,0.066,6.6000000000000005,9,0.12,9.45,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202136,VS,contact_vuln,423,indication,348503,33341,NA,0.061,6.1,8.9,0.12,9.57,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202137,VS,contact_vuln,558,indication,348503,33899,NA,0.061,6.1,8.9,0.16,9.73,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202138,VS,contact_vuln,470,indication,348503,34369,NA,0.056,5.6000000000000005,8.799999999999999,0.13,9.86,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202139,VS,contact_vuln,417,indication,348503,34786,NA,0.053,5.3,8.7,0.12,9.98,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202140,VS,contact_vuln,328,indication,348503,35114,NA,0.049,4.9,8.7,0.09,10.08,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202141,VS,contact_vuln,351,indication,348503,35465,NA,0.056,5.6000000000000005,8.6,0.1,10.18,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202142,VS,contact_vuln,288,indication,348503,35753,NA,0.054,5.4,8.6,0.08,10.26,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202143,VS,contact_vuln,207,indication,348503,35960,NA,0.046,4.6,8.5,0.06,10.32,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202144,VS,contact_vuln,114,indication,348503,36074,NA,0.05,5,8.5,0.03,10.35,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202145,VS,contact_vuln,105,indication,348503,36179,NA,0.037,3.6999999999999997,8.5,0.03,10.38,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202146,VS,contact_vuln,224,indication,348503,36403,NA,0.044,4.3999999999999995,8.4,0.06,10.45,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202147,VS,contact_vuln,187,indication,348503,36590,NA,0.039,3.9,8.4,0.05,10.5,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202052,VS,contact_comm,0,indication,348503,0,NA,NA,NA,NA,0,0,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202053,VS,contact_comm,0,indication,348503,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202101,VS,contact_comm,0,indication,348503,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202102,VS,contact_comm,0,indication,348503,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202103,VS,contact_comm,0,indication,348503,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202104,VS,contact_comm,0,indication,348503,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202105,VS,contact_comm,0,indication,348503,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202106,VS,contact_comm,0,indication,348503,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202107,VS,contact_comm,0,indication,348503,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202108,VS,contact_comm,0,indication,348503,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202109,VS,contact_comm,0,indication,348503,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202110,VS,contact_comm,0,indication,348503,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202111,VS,contact_comm,0,indication,348503,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202112,VS,contact_comm,0,indication,348503,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202113,VS,contact_comm,0,indication,348503,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202114,VS,contact_comm,0,indication,348503,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202115,VS,contact_comm,0,indication,348503,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202116,VS,contact_comm,0,indication,348503,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202117,VS,contact_comm,0,indication,348503,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202118,VS,contact_comm,0,indication,348503,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202119,VS,contact_comm,0,indication,348503,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202120,VS,contact_comm,0,indication,348503,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202121,VS,contact_comm,4,indication,348503,4,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202122,VS,contact_comm,2,indication,348503,6,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202123,VS,contact_comm,1,indication,348503,7,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202124,VS,contact_comm,1,indication,348503,8,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202125,VS,contact_comm,0,indication,348503,8,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202126,VS,contact_comm,1,indication,348503,9,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202127,VS,contact_comm,1,indication,348503,10,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202128,VS,contact_comm,1,indication,348503,11,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202129,VS,contact_comm,0,indication,348503,11,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202130,VS,contact_comm,0,indication,348503,11,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202131,VS,contact_comm,0,indication,348503,11,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202132,VS,contact_comm,0,indication,348503,11,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202133,VS,contact_comm,0,indication,348503,11,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202134,VS,contact_comm,0,indication,348503,11,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202135,VS,contact_comm,0,indication,348503,11,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202136,VS,contact_comm,0,indication,348503,11,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202137,VS,contact_comm,0,indication,348503,11,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202138,VS,contact_comm,0,indication,348503,11,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202139,VS,contact_comm,0,indication,348503,11,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202140,VS,contact_comm,0,indication,348503,11,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202141,VS,contact_comm,0,indication,348503,11,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202142,VS,contact_comm,0,indication,348503,11,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202143,VS,contact_comm,0,indication,348503,11,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202144,VS,contact_comm,0,indication,348503,11,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202145,VS,contact_comm,0,indication,348503,11,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202146,VS,contact_comm,0,indication,348503,11,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202147,VS,contact_comm,0,indication,348503,11,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202052,VS,other,0,indication,348503,0,NA,NA,NA,NA,0,0,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202053,VS,other,2,indication,348503,2,NA,0.067,6.7,6.7,0,0,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202101,VS,other,46,indication,348503,48,NA,0.036,3.5999999999999996,3.5999999999999996,0.01,0.01,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202102,VS,other,30,indication,348503,78,NA,0.009,0.8999999999999999,1.7000000000000002,0.01,0.02,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202103,VS,other,107,indication,348503,185,NA,0.024,2.4,2.1,0.03,0.05,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202104,VS,other,131,indication,348503,316,NA,0.026,2.6,2.1999999999999997,0.04,0.09,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202105,VS,other,56,indication,348503,372,NA,0.014,1.4000000000000001,2.1,0.02,0.11,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202106,VS,other,123,indication,348503,495,NA,0.036,3.5999999999999996,2.3,0.04,0.14,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202107,VS,other,172,indication,348503,667,NA,0.028,2.8000000000000003,2.4,0.05,0.19,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202108,VS,other,252,indication,348503,919,NA,0.035,3.5000000000000004,2.6,0.07,0.26,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202109,VS,other,439,indication,348503,1358,NA,0.064,6.4,3.2,0.13,0.39,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202110,VS,other,512,indication,348503,1870,NA,0.071,7.1,3.8,0.15,0.54,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202111,VS,other,372,indication,348503,2242,NA,0.077,7.7,4.2,0.11,0.64,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202112,VS,other,421,indication,348503,2663,NA,0.047,4.7,4.2,0.12,0.76,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202113,VS,other,471,indication,348503,3134,NA,0.052,5.2,4.3999999999999995,0.14,0.9,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202114,VS,other,539,indication,348503,3673,NA,0.087,8.7,4.7,0.15,1.05,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202115,VS,other,921,indication,348503,4594,NA,0.09,9,5.2,0.26,1.32,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202116,VS,other,2312,indication,348503,6906,NA,0.157,15.7,6.7,0.66,1.98,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202117,VS,other,3015,indication,348503,9921,NA,0.19,19,8.4,0.87,2.85,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202118,VS,other,2841,indication,348503,12762,NA,0.17,17,9.4,0.82,3.66,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202119,VS,other,3887,indication,348503,16649,NA,0.253,25.3,11,1.12,4.78,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202120,VS,other,9984,indication,348503,26633,NA,0.41,41,15.2,2.86,7.64,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202121,VS,other,8599,indication,348503,35232,NA,0.369,36.9,17.8,2.47,10.11,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202122,VS,other,9065,indication,348503,44297,NA,0.46,46,20.3,2.6,12.71,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202123,VS,other,10772,indication,348503,55069,NA,0.461,46.1,22.8,3.09,15.8,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202124,VS,other,14421,indication,348503,69490,NA,0.602,60.199999999999996,26.200000000000003,4.14,19.94,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202125,VS,other,10404,indication,348503,79894,NA,0.557,55.7,28.1,2.99,22.92,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202126,VS,other,8462,indication,348503,88356,NA,0.65,65,29.7,2.43,25.35,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202127,VS,other,7807,indication,348503,96163,NA,0.642,64.2,31.1,2.24,27.59,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202128,VS,other,7692,indication,348503,103855,NA,0.653,65.3,32.300000000000004,2.21,29.8,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202129,VS,other,7035,indication,348503,110890,NA,0.667,66.7,33.4,2.02,31.82,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202130,VS,other,3959,indication,348503,114849,NA,0.634,63.4,34,1.14,32.95,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202131,VS,other,3315,indication,348503,118164,NA,0.642,64.2,34.4,0.95,33.91,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202132,VS,other,3244,indication,348503,121408,NA,0.684,68.4,34.9,0.93,34.84,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202133,VS,other,4146,indication,348503,125554,NA,0.672,67.2,35.5,1.19,36.03,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202134,VS,other,4239,indication,348503,129793,NA,0.659,65.9,36,1.22,37.24,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202135,VS,other,3929,indication,348503,133722,NA,0.625,62.5,36.5,1.13,38.37,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202136,VS,other,4654,indication,348503,138376,NA,0.668,66.8,37,1.34,39.71,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202137,VS,other,6267,indication,348503,144643,NA,0.687,68.7,37.8,1.8,41.5,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202138,VS,other,5657,indication,348503,150300,NA,0.67,67,38.4,1.62,43.13,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202139,VS,other,5147,indication,348503,155447,NA,0.653,65.3,38.9,1.48,44.6,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202140,VS,other,4420,indication,348503,159867,NA,0.662,66.2,39.4,1.27,45.87,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202141,VS,other,4069,indication,348503,163936,NA,0.645,64.5,39.800000000000004,1.17,47.04,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202142,VS,other,3482,indication,348503,167418,NA,0.656,65.60000000000001,40.1,1,48.04,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202143,VS,other,2905,indication,348503,170323,NA,0.652,65.2,40.400000000000006,0.83,48.87,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202144,VS,other,1502,indication,348503,171825,NA,0.656,65.60000000000001,40.5,0.43,49.3,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202145,VS,other,1737,indication,348503,173562,NA,0.604,60.4,40.6,0.5,49.8,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202146,VS,other,1789,indication,348503,175351,NA,0.355,35.5,40.6,0.51,50.32,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202147,VS,other,1808,indication,348503,177159,NA,0.372,37.2,40.5,0.52,50.83,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202052,ZG,age,27,indication,128794,27,NA,0.112,11.200000000000001,11.200000000000001,0.02,0.02,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202053,ZG,age,0,indication,128794,27,NA,0,0,7.5,0,0.02,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202101,ZG,age,220,indication,128794,247,NA,0.712,71.2,36.8,0.17,0.19,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202102,ZG,age,1173,indication,128794,1420,NA,0.8,80,66.4,0.91,1.1,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202103,ZG,age,3045,indication,128794,4465,NA,0.672,67.2,67,2.36,3.47,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202104,ZG,age,485,indication,128794,4950,NA,0.672,67.2,67,0.38,3.84,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202105,ZG,age,621,indication,128794,5571,NA,0.666,66.60000000000001,67,0.48,4.33,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202106,ZG,age,1051,indication,128794,6622,NA,0.829,82.89999999999999,69.1,0.82,5.14,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202107,ZG,age,2885,indication,128794,9507,NA,0.682,68.2,68.8,2.24,7.38,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202108,ZG,age,1367,indication,128794,10874,NA,0.737,73.7,69.39999999999999,1.06,8.44,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202109,ZG,age,1204,indication,128794,12078,NA,0.663,66.3,69,0.93,9.38,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202110,ZG,age,246,indication,128794,12324,NA,0.355,35.5,67.80000000000001,0.19,9.57,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202111,ZG,age,567,indication,128794,12891,NA,0.281,28.1,63.800000000000004,0.44,10.01,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202112,ZG,age,836,indication,128794,13727,NA,0.309,30.9,59.9,0.65,10.66,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202113,ZG,age,1124,indication,128794,14851,NA,0.31,31,56.00000000000001,0.87,11.53,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202114,ZG,age,286,indication,128794,15137,NA,0.092,9.2,51.1,0.22,11.75,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202115,ZG,age,540,indication,128794,15677,NA,0.124,12.4,46.1,0.42,12.17,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202116,ZG,age,298,indication,128794,15975,NA,0.059,5.8999999999999995,40.9,0.23,12.4,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202117,ZG,age,235,indication,128794,16210,NA,0.048,4.8,36.8,0.18,12.59,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202118,ZG,age,214,indication,128794,16424,NA,0.036,3.5999999999999996,32.9,0.17,12.75,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202119,ZG,age,196,indication,128794,16620,NA,0.029,2.9000000000000004,29.299999999999997,0.15,12.9,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202120,ZG,age,172,indication,128794,16792,NA,0.022,2.1999999999999997,26,0.13,13.04,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202121,ZG,age,106,indication,128794,16898,NA,0.014,1.4000000000000001,23.400000000000002,0.08,13.12,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202122,ZG,age,149,indication,128794,17047,NA,0.015,1.5,20.8,0.12,13.24,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202123,ZG,age,93,indication,128794,17140,NA,0.01,1,18.7,0.07,13.31,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202124,ZG,age,62,indication,128794,17202,NA,0.007,0.7000000000000001,17.2,0.05,13.36,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202125,ZG,age,46,indication,128794,17248,NA,0.005,0.5,15.9,0.04,13.39,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202126,ZG,age,59,indication,128794,17307,NA,0.007,0.7000000000000001,14.799999999999999,0.05,13.44,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202127,ZG,age,47,indication,128794,17354,NA,0.007,0.7000000000000001,14.000000000000002,0.04,13.47,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202128,ZG,age,26,indication,128794,17380,NA,0.006,0.6,13.600000000000001,0.02,13.49,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202129,ZG,age,27,indication,128794,17407,NA,0.007,0.7000000000000001,13.200000000000001,0.02,13.52,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202130,ZG,age,57,indication,128794,17464,NA,0.014,1.4000000000000001,12.8,0.04,13.56,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202131,ZG,age,35,indication,128794,17499,NA,0.014,1.4000000000000001,12.6,0.03,13.59,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202132,ZG,age,25,indication,128794,17524,NA,0.011,1.0999999999999999,12.5,0.02,13.61,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202133,ZG,age,38,indication,128794,17562,NA,0.015,1.5,12.3,0.03,13.64,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202134,ZG,age,59,indication,128794,17621,NA,0.02,2,12.1,0.05,13.68,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202135,ZG,age,71,indication,128794,17692,NA,0.023,2.3,11.899999999999999,0.06,13.74,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202136,ZG,age,97,indication,128794,17789,NA,0.025,2.5,11.600000000000001,0.08,13.81,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202137,ZG,age,112,indication,128794,17901,NA,0.03,3,11.4,0.09,13.9,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202138,ZG,age,73,indication,128794,17974,NA,0.023,2.3,11.200000000000001,0.06,13.96,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202139,ZG,age,79,indication,128794,18053,NA,0.027,2.7,11.1,0.06,14.02,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202140,ZG,age,106,indication,128794,18159,NA,0.033,3.3000000000000003,10.9,0.08,14.1,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
202141,ZG,age,102,indication,128794,18261,NA,0.04,4,10.8,0.08,14.18,COVID19VaccDosesAdministered,2021-12-02_07-48-44,detailed
